Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
361421600,00000308,false,0,8,00,00,00,40,01,66,CC,00
361421800,00000348,false,0,8,7F,FE,FF,FE,00,00,FF,FE
361422100,00000312,false,0,8,66,F0,06,F0,08,EF,07,23
361422300,00000672,false,0,8,00,00,00,00,00,00,00,00
361422600,000007BC,false,0,8,0F,00,00,00,00,00,00,00
361423000,0000022A,false,0,8,00,00,44,00,04,00,04,00
361423100,00000362,false,1,8,02,01,00,00,00,00,00,00
361423300,00000288,false,1,8,27,10,4E,20,0D,3B,01,10
361423600,00000565,false,1,8,AA,02,00,00,80,AA,00,00
361423800,0000075A,false,1,8,03,E8,03,E8,64,64,36,37
361424200,000005A1,false,1,8,2A,A2,AA,2A,A2,8A,82,A2
361423300,00000315,false,0,8,74,02,00,00,00,00,71,01
361423500,0000032D,false,0,8,A0,4E,20,4E,20,33,19,00
361423700,0000035A,false,0,8,00,80,80,80,80,00,00,00
361424900,00000229,false,0,8,08,67,D0,3F,FF,14,00,00
361425100,00000300,false,0,8,00,00,83,80,9F,FF,7F,F2
361425300,00000328,false,0,8,00,00,83,00,C0,00,00,A0
361425600,00000330,false,0,8,0D,00,00,00,FF,FF,3F,80
361426000,00000210,false,0,8,00,00,00,00,40,07,D0,FF
361426300,00000236,false,0,8,0F,FA,10,00,C0,00,00,52
361426500,000004A0,false,0,8,FF,FF,33,33,FF,FF,FF,00
361427700,00000289,false,1,8,27,10,4E,20,0D,3C,11,10
