Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
680182500,00000732,false,0,8,03,E8,03,E8,64,64,02,81
680182700,0000056F,false,0,8,2A,88,2A,28,00,00,28,8A
680183000,00000734,false,0,8,03,E8,03,E8,64,64,37,37
680184000,00000373,false,0,8,BC,BA,7F,6E,0C,69,80,16
680183100,00000613,false,1,8,0F,85,0F,85,0F,88,0F,7F
680183300,00000631,false,1,8,00,30,42,42,43,43,42,FF
680183600,00000614,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680183800,00000632,false,1,8,0F,82,0F,81,0F,84,0F,84
680184100,000003C3,false,1,8,0F,7C,00,00,03,00,00,00
680184300,00000633,false,1,8,0F,82,0F,84,0F,84,0F,84
680184600,00000651,false,1,8,00,30,42,42,42,42,42,FF
680184800,00000634,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680185100,00000652,false,1,8,0F,84,0F,82,0F,87,0F,87
680185300,00000672,false,1,8,0F,82,0F,82,0F,82,0F,84
680185600,00000653,false,1,8,0F,82,0F,82,0F,82,0F,84
680185800,00000673,false,1,8,0F,7C,0F,81,0F,81,0F,7C
680184800,00000288,false,0,8,27,10,4E,20,0D,3D,01,10
680185100,0000056C,false,0,8,2A,88,02,20,00,00,28,8A
680185300,00000287,false,0,8,27,10,27,10,27,10,00,02
680185500,0000075A,false,0,8,03,E8,03,E8,64,64,37,38
680186000,00000654,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680186300,00000674,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680186500,00000681,false,1,8,00,30,42,42,42,42,42,FF
680186700,000006A1,false,1,8,00,30,42,42,42,43,42,FF
680187000,00000682,false,1,8,0F,81,0F,81,0F,87,0F,82
680187200,00000621,false,1,8,00,30,42,43,42,42,42,FF
680187500,00000683,false,1,8,0F,85,0F,81,0F,84,0F,84
680187700,00000622,false,1,8,0F,7F,0F,87,0F,84,0F,85
680188000,00000684,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680187600,00000285,false,0,8,00,00,14,09,91,FE,0C,10
680188400,00000362,false,0,8,02,01,00,00,00,00,00,00
680188900,00000569,false,0,8,AA,82,A2,02,00,00,00,00
680188200,00000623,false,1,8,0F,84,0F,87,0F,84,0F,7F
680188500,000006A2,false,1,8,0F,81,0F,81,0F,7E,0F,7E
680188700,00000624,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680188900,000006A3,false,1,8,0F,81,0F,82,0F,81,0F,7E
680189400,000006A4,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680189100,00000664,false,0,8,02,83,06,32,F3,00,00,00
680190100,00000370,false,0,8,05,BE,00,00,00,00,00,00
680191700,00000289,false,0,8,27,10,4E,20,0D,3E,11,10
680192100,0000028B,false,0,8,27,10,4E,20,0D,3E,01,14
680191100,000003C2,false,1,8,7F,FF,FD,00,C8,00,00,00
680194000,00000373,false,0,8,BC,BA,7F,6E,0C,69,80,16
680194400,00000207,false,0,8,00,00,00,00,00,00,0C,00
680194700,00000288,false,0,8,27,10,4E,20,0D,3D,01,10
680195100,00000287,false,0,8,27,10,27,10,27,10,00,02
680197600,00000285,false,0,8,00,00,14,09,91,FE,0C,10
680198300,00000362,false,0,8,02,01,00,00,00,00,00,00
680198800,00000377,false,0,8,05,B9,00,94,3D,3F,3A,22
680201000,000003C2,false,1,8,7F,FF,FD,0B,C8,00,00,00
